TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Horseshoe_TP9,Horseshoe_AF7,Horseshoe_AF8,Horseshoe_TP10,Marker
1771839524008,0.31147292,0.6809701,0.19281046,0.17579654,0.19431558,0.101422094,0.12848535,0.29937044,0.29042313,0.16008677,0.26849663,0.25290716,0.107277885,0.041693334,0.28447717,0.12119271,0.096510515,0.015827734,0.12573035,0.15073316,4.0,4.0,4.0,4.0,
1771839524097,0.31147292,0.6809701,0.19281046,0.17579654,0.19431558,0.101422094,0.12848535,0.29937044,0.27927098,0.16429646,0.26849663,0.26802555,0.107277885,0.041693334,0.28447717,0.12119271,0.096510515,0.015827734,0.12573035,0.15073316,4.0,4.0,4.0,4.0,
1771839524099,0.31147292,0.6809701,0.19281046,0.17579654,0.19431558,0.101422094,0.12848535,0.29937044,0.27927098,0.16429646,0.26849663,0.26802555,0.109520994,0.042251747,0.28447717,0.11910777,0.096510515,0.015827734,0.12573035,0.15073316,4.0,4.0,4.0,4.0,
1771839524100,0.32278636,0.6866348,0.19281046,0.16438954,0.19431558,0.101422094,0.12848535,0.29937044,0.27927098,0.16429646,0.26849663,0.26802555,0.109520994,0.042251747,0.28447717,0.11910777,0.096510515,0.015827734,0.12573035,0.15073316,4.0,4.0,4.0,4.0,
1771839524101,0.32278636,0.6866348,0.19281046,0.16438954,0.19498938,0.08988027,0.12848535,0.29601294,0.27927098,0.16429646,0.26849663,0.26802555,0.109520994,0.042251747,0.28447717,0.11910777,0.096510515,0.015827734,0.12573035,0.15073316,4.0,4.0,4.0,4.0,
1771839524102,0.32278636,0.6866348,0.19281046,0.16438954,0.19498938,0.08988027,0.12848535,0.29601294,0.27927098,0.16429646,0.26849663,0.26802555,0.109520994,0.042251747,0.28447717,0.11910777,0.09343229,0.01693676,0.12573035,0.15246421,4.0,4.0,4.0,4.0,
1771839524251,0.32278636,0.6866348,0.19281046,0.16438954,0.19498938,0.08988027,0.12848535,0.29601294,0.2633546,0.13896827,0.26849663,0.288612,0.109520994,0.042251747,0.28447717,0.11910777,0.09343229,0.01693676,0.12573035,0.15246421,4.0,4.0,4.0,4.0,
1771839524252,0.32278636,0.6866348,0.19281046,0.16438954,0.19498938,0.08988027,0.12848535,0.29601294,0.2633546,0.13896827,0.26849663,0.288612,0.11572989,0.0430159,0.28447717,0.11382302,0.09343229,0.01693676,0.12573035,0.15246421,4.0,4.0,4.0,4.0,
1771839524253,0.33559173,0.7174379,0.19281046,0.14639449,0.19498938,0.08988027,0.12848535,0.29601294,0.2633546,0.13896827,0.26849663,0.288612,0.11572989,0.0430159,0.28447717,0.11382302,0.09343229,0.01693676,0.12573035,0.15246421,4.0,4.0,4.0,4.0,
1771839524254,0.33559173,0.7174379,0.19281046,0.14639449,0.19258542,0.08181722,0.12848535,0.29294005,0.2633546,0.13896827,0.26849663,0.288612,0.11572989,0.0430159,0.28447717,0.11382302,0.09343229,0.01693676,0.12573035,0.15246421,4.0,4.0,4.0,4.0,
1771839524255,0.33559173,0.7174379,0.19281046,0.14639449,0.19258542,0.08181722,0.12848535,0.29294005,0.2633546,0.13896827,0.26849663,0.288612,0.11572989,0.0430159,0.28447717,0.11382302,0.092738345,0.018760711,0.12573035,0.15823042,4.0,4.0,4.0,4.0,
1771839524343,0.33559173,0.7174379,0.19281046,0.14639449,0.19258542,0.08181722,0.12848535,0.29294005,0.296017,0.107351944,0.26849663,0.30849648,0.11572989,0.0430159,0.28447717,0.11382302,0.092738345,0.018760711,0.12573035,0.15823042,4.0,4.0,4.0,4.0,
1771839524345,0.33559173,0.7174379,0.19281046,0.14639449,0.19258542,0.08181722,0.12848535,0.29294005,0.296017,0.107351944,0.26849663,0.30849648,0.1169737,0.04286931,0.28447717,0.103291,0.092738345,0.018760711,0.12573035,0.15823042,4.0,4.0,4.0,4.0,
1771839524345,0.32274777,0.7544971,0.19281046,0.12323155,0.19258542,0.08181722,0.12848535,0.29294005,0.296017,0.107351944,0.26849663,0.30849648,0.1169737,0.04286931,0.28447717,0.103291,0.092738345,0.018760711,0.12573035,0.15823042,4.0,4.0,4.0,4.0,
1771839524346,0.32274777,0.7544971,0.19281046,0.12323155,0.17677277,0.07500603,0.12848535,0.2968327,0.296017,0.107351944,0.26849663,0.30849648,0.1169737,0.04286931,0.28447717,0.103291,0.092738345,0.018760711,0.12573035,0.15823042,4.0,4.0,4.0,4.0,
1771839524347,0.32274777,0.7544971,0.19281046,0.12323155,0.17677277,0.07500603,0.12848535,0.2968327,0.296017,0.107351944,0.26849663,0.30849648,0.1169737,0.04286931,0.28447717,0.103291,0.087488756,0.0202756,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524414,0.32274777,0.7544971,0.19281046,0.12323155,0.17677277,0.07500603,0.12848535,0.2968327,0.2974852,0.101388276,0.26849663,0.30849648,0.1169737,0.04286931,0.28447717,0.103291,0.087488756,0.0202756,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524415,0.32274777,0.7544971,0.19281046,0.12323155,0.17677277,0.07500603,0.12848535,0.2968327,0.2974852,0.101388276,0.26849663,0.30849648,0.12316147,0.041394956,0.28447717,0.103291,0.087488756,0.0202756,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524416,0.31902057,0.7680384,0.19281046,0.12323155,0.17677277,0.07500603,0.12848535,0.2968327,0.2974852,0.101388276,0.26849663,0.30849648,0.12316147,0.041394956,0.28447717,0.103291,0.087488756,0.0202756,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524417,0.31902057,0.7680384,0.19281046,0.12323155,0.17290108,0.068722434,0.12848535,0.2968327,0.2974852,0.101388276,0.26849663,0.30849648,0.12316147,0.041394956,0.28447717,0.103291,0.087488756,0.0202756,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524418,0.31902057,0.7680384,0.19281046,0.12323155,0.17290108,0.068722434,0.12848535,0.2968327,0.2974852,0.101388276,0.26849663,0.30849648,0.12316147,0.041394956,0.28447717,0.103291,0.087431654,0.02045594,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524528,0.31902057,0.7680384,0.19281046,0.12323155,0.17290108,0.068722434,0.12848535,0.2968327,0.30282313,0.101854,0.26849663,0.30849648,0.12316147,0.041394956,0.28447717,0.103291,0.087431654,0.02045594,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524529,0.31902057,0.7680384,0.19281046,0.12323155,0.17290108,0.068722434,0.12848535,0.2968327,0.30282313,0.101854,0.26849663,0.30849648,0.12873535,0.040207937,0.28447717,0.103291,0.087431654,0.02045594,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524530,0.31725156,0.77259076,0.19281046,0.12323155,0.17290108,0.068722434,0.12848535,0.2968327,0.30282313,0.101854,0.26849663,0.30849648,0.12873535,0.040207937,0.28447717,0.103291,0.087431654,0.02045594,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524531,0.31725156,0.77259076,0.19281046,0.12323155,0.16409667,0.06520589,0.12848535,0.2968327,0.30282313,0.101854,0.26849663,0.30849648,0.12873535,0.040207937,0.28447717,0.103291,0.087431654,0.02045594,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524532,0.31725156,0.77259076,0.19281046,0.12323155,0.16409667,0.06520589,0.12848535,0.2968327,0.30282313,0.101854,0.26849663,0.30849648,0.12873535,0.040207937,0.28447717,0.103291,0.087093286,0.020141443,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524618,0.31725156,0.77259076,0.19281046,0.12323155,0.16409667,0.06520589,0.12848535,0.2968327,0.30815876,0.10575149,0.26849663,0.30849648,0.12873535,0.040207937,0.28447717,0.103291,0.087093286,0.020141443,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524619,0.31725156,0.77259076,0.19281046,0.12323155,0.16409667,0.06520589,0.12848535,0.2968327,0.30815876,0.10575149,0.26849663,0.30849648,0.13522115,0.038362894,0.28447717,0.103291,0.087093286,0.020141443,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524620,0.31929523,0.7722663,0.19281046,0.12323155,0.16409667,0.06520589,0.12848535,0.2968327,0.30815876,0.10575149,0.26849663,0.30849648,0.13522115,0.038362894,0.28447717,0.103291,0.087093286,0.020141443,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524621,0.31929523,0.7722663,0.19281046,0.12323155,0.14982915,0.064119086,0.12848535,0.2968327,0.30815876,0.10575149,0.26849663,0.30849648,0.13522115,0.038362894,0.28447717,0.103291,0.087093286,0.020141443,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524622,0.31929523,0.7722663,0.19281046,0.12323155,0.14982915,0.064119086,0.12848535,0.2968327,0.30815876,0.10575149,0.26849663,0.30849648,0.13522115,0.038362894,0.28447717,0.103291,0.08749573,0.019500192,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524711,0.31929523,0.7722663,0.19281046,0.12323155,0.14982915,0.064119086,0.12848535,0.2968327,0.32274473,0.11831069,0.26849663,0.32672793,0.13522115,0.038362894,0.28447717,0.103291,0.08749573,0.019500192,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524712,0.31929523,0.7722663,0.19281046,0.12323155,0.14982915,0.064119086,0.12848535,0.2968327,0.32274473,0.11831069,0.26849663,0.32672793,0.14113332,0.034933563,0.28447717,0.105691075,0.08749573,0.019500192,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524713,0.3167495,0.7655742,0.19281046,0.11289086,0.14982915,0.064119086,0.12848535,0.2968327,0.32274473,0.11831069,0.26849663,0.32672793,0.14113332,0.034933563,0.28447717,0.105691075,0.08749573,0.019500192,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524714,0.3167495,0.7655742,0.19281046,0.11289086,0.13057755,0.06274025,0.12848535,0.27443558,0.32274473,0.11831069,0.26849663,0.32672793,0.14113332,0.034933563,0.28447717,0.105691075,0.08749573,0.019500192,0.12573035,0.16814825,4.0,4.0,4.0,4.0,
1771839524716,0.3167495,0.7655742,0.19281046,0.11289086,0.13057755,0.06274025,0.12848535,0.27443558,0.32274473,0.11831069,0.26849663,0.32672793,0.14113332,0.034933563,0.28447717,0.105691075,0.08879488,0.018441249,0.12573035,0.18025456,4.0,4.0,4.0,4.0,
1771839524868,0.3167495,0.7655742,0.19281046,0.11289086,0.13057755,0.06274025,0.12848535,0.27443558,0.34568492,0.123390265,0.26849663,0.33052754,0.14113332,0.034933563,0.28447717,0.105691075,0.08879488,0.018441249,0.12573035,0.18025456,4.0,4.0,4.0,4.0,
1771839524868,0.3167495,0.7655742,0.19281046,0.11289086,0.13057755,0.06274025,0.12848535,0.27443558,0.34568492,0.123390265,0.26849663,0.33052754,0.14270252,0.031944264,0.28447717,0.11159357,0.08879488,0.018441249,0.12573035,0.18025456,4.0,4.0,4.0,4.0,
1771839524869,0.31000283,0.76482797,0.19281046,0.11177604,0.13057755,0.06274025,0.12848535,0.27443558,0.34568492,0.123390265,0.26849663,0.33052754,0.14270252,0.031944264,0.28447717,0.11159357,0.08879488,0.018441249,0.12573035,0.18025456,4.0,4.0,4.0,4.0,
1771839524870,0.31000283,0.76482797,0.19281046,0.11177604,0.11234926,0.061910447,0.12848535,0.24973053,0.34568492,0.123390265,0.26849663,0.33052754,0.14270252,0.031944264,0.28447717,0.11159357,0.08879488,0.018441249,0.12573035,0.18025456,4.0,4.0,4.0,4.0,
1771839524870,0.31000283,0.76482797,0.19281046,0.11177604,0.11234926,0.061910447,0.12848535,0.24973053,0.34568492,0.123390265,0.26849663,0.33052754,0.14270252,0.031944264,0.28447717,0.11159357,0.08926048,0.01792706,0.12573035,0.19637233,4.0,4.0,4.0,4.0,
