TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Horseshoe_TP9,Horseshoe_AF7,Horseshoe_AF8,Horseshoe_TP10,Marker
1771838781173,0.061989997,0.1985834,0.19281046,0.51257426,0.12167934,0.26951656,0.12848535,0.1245969,0.73651713,0.4753654,0.26849663,0.17123362,0.060114156,0.04967158,0.28447717,0.079381846,0.021260751,0.017940998,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781175,0.061668936,0.19382477,0.19281046,0.51257426,0.12167934,0.26951656,0.12848535,0.1245969,0.73651713,0.4753654,0.26849663,0.17123362,0.060114156,0.04967158,0.28447717,0.079381846,0.021260751,0.017940998,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781176,0.061668936,0.19382477,0.19281046,0.51257426,0.12021707,0.26178962,0.12848535,0.1245969,0.73651713,0.4753654,0.26849663,0.17123362,0.060114156,0.04967158,0.28447717,0.079381846,0.021260751,0.017940998,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781176,0.061668936,0.19382477,0.19281046,0.51257426,0.12021707,0.26178962,0.12848535,0.1245969,0.73651713,0.4753654,0.26849663,0.17123362,0.060114156,0.04967158,0.28447717,0.079381846,0.021482725,0.019348612,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781290,0.061668936,0.19382477,0.19281046,0.51257426,0.12021707,0.26178962,0.12848535,0.1245969,0.73578006,0.45860696,0.26849663,0.17123362,0.060114156,0.04967158,0.28447717,0.079381846,0.021482725,0.019348612,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781291,0.061668936,0.19382477,0.19281046,0.51257426,0.12021707,0.26178962,0.12848535,0.1245969,0.73578006,0.45860696,0.26849663,0.17123362,0.060395095,0.054623406,0.28447717,0.079381846,0.021482725,0.019348612,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781292,0.06068752,0.20497444,0.19281046,0.51257426,0.12021707,0.26178962,0.12848535,0.1245969,0.73578006,0.45860696,0.26849663,0.17123362,0.060395095,0.054623406,0.28447717,0.079381846,0.021482725,0.019348612,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781293,0.06068752,0.20497444,0.19281046,0.51257426,0.12166188,0.25877848,0.12848535,0.1245969,0.73578006,0.45860696,0.26849663,0.17123362,0.060395095,0.054623406,0.28447717,0.079381846,0.021482725,0.019348612,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781294,0.06068752,0.20497444,0.19281046,0.51257426,0.12166188,0.25877848,0.12848535,0.1245969,0.73578006,0.45860696,0.26849663,0.17123362,0.060395095,0.054623406,0.28447717,0.079381846,0.021475444,0.023016725,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
1771838781340,0.06068752,0.20497444,0.19281046,0.51257426,0.12166188,0.25877848,0.12848535,0.1245969,0.7422712,0.4190189,0.26849663,0.17123362,0.060395095,0.054623406,0.28447717,0.079381846,0.021475444,0.023016725,0.12573035,0.11221337,4.0,4.0,4.0,4.0,
