TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,Horseshoe_TP9,Horseshoe_AF7,Horseshoe_AF8,Horseshoe_TP10,Marker
1771838171438,0.25021803,0.25599948,0.3458473,0.51257426,0.26865235,0.1581096,0.20755257,0.1245969,0.36798242,0.46508965,0.26577547,0.17123362,0.06253999,0.086252175,0.1363352,0.079381846,0.05405858,0.036991004,0.036807112,0.11221337,4.0,4.0,4.0,4.0,
1771838171439,0.25021803,0.25599948,0.3458473,0.51257426,0.26865235,0.1581096,0.20755257,0.1245969,0.36798242,0.46508965,0.26577547,0.17123362,0.062366787,0.08834806,0.13288929,0.079381846,0.05405858,0.036991004,0.036807112,0.11221337,4.0,4.0,4.0,4.0,
1771838171440,0.2439547,0.23686944,0.34780398,0.51257426,0.26865235,0.1581096,0.20755257,0.1245969,0.36798242,0.46508965,0.26577547,0.17123362,0.062366787,0.08834806,0.13288929,0.079381846,0.05405858,0.036991004,0.036807112,0.11221337,4.0,4.0,4.0,4.0,
1771838171441,0.2439547,0.23686944,0.34780398,0.51257426,0.27212727,0.1714656,0.2172043,0.1245969,0.36798242,0.46508965,0.26577547,0.17123362,0.062366787,0.08834806,0.13288929,0.079381846,0.05405858,0.036991004,0.036807112,0.11221337,4.0,4.0,4.0,4.0,
1771838171442,0.2439547,0.23686944,0.34780398,0.51257426,0.27212727,0.1714656,0.2172043,0.1245969,0.36798242,0.46508965,0.26577547,0.17123362,0.062366787,0.08834806,0.13288929,0.079381846,0.053568818,0.03822724,0.03632696,0.11221337,4.0,4.0,4.0,4.0,
1771838171592,0.2439547,0.23686944,0.34780398,0.51257426,0.27212727,0.1714656,0.2172043,0.1245969,0.36789045,0.46448246,0.25145227,0.17123362,0.062366787,0.08834806,0.13288929,0.079381846,0.053568818,0.03822724,0.03632696,0.11221337,4.0,4.0,4.0,4.0,
1771838171593,0.2439547,0.23686944,0.34780398,0.51257426,0.27212727,0.1714656,0.2172043,0.1245969,0.36789045,0.46448246,0.25145227,0.17123362,0.06361357,0.09217239,0.13168924,0.079381846,0.053568818,0.03822724,0.03632696,0.11221337,4.0,4.0,4.0,4.0,
1771838171593,0.2331883,0.2226365,0.3559696,0.51257426,0.27212727,0.1714656,0.2172043,0.1245969,0.36789045,0.46448246,0.25145227,0.17123362,0.06361357,0.09217239,0.13168924,0.079381846,0.053568818,0.03822724,0.03632696,0.11221337,4.0,4.0,4.0,4.0,
1771838171594,0.2331883,0.2226365,0.3559696,0.51257426,0.28285524,0.18135394,0.22409628,0.1245969,0.36789045,0.46448246,0.25145227,0.17123362,0.06361357,0.09217239,0.13168924,0.079381846,0.053568818,0.03822724,0.03632696,0.11221337,4.0,4.0,4.0,4.0,
1771838171594,0.2331883,0.2226365,0.3559696,0.51257426,0.28285524,0.18135394,0.22409628,0.1245969,0.36789045,0.46448246,0.25145227,0.17123362,0.06361357,0.09217239,0.13168924,0.079381846,0.052452434,0.039354708,0.036792606,0.11221337,4.0,4.0,4.0,4.0,
